Metadata_SMILES,Metadata_BROAD_ID,Scaffold
CC1CS(=O)(=O)CCN1N=Cc1ccc(o1)[N+]([O-])=O,BRD-A00100033,O=S1(=O)CCN(N=Cc2ccco2)CC1
CCCCC#Cc1nc(NC)c2ncn(C3OC(CO)C(O)C3O)c2n1,BRD-A00267231,c1ncc2ncn(C3CCCO3)c2n1
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc12,BRD-A00520476,O=C1Nc2cccnc2N(C(=O)CN2CCCCC2)c2ccccc21
CC(C)NCC(O)COc1ccccc1CC=C,BRD-A00993607,c1ccccc1
CCC(C(CC)c1ccc(O)cc1)c1ccc(O)cc1,BRD-A01078468,c1ccc(CCc2ccccc2)cc1
CCCN(C\C=C\I)C1CCc2ccc(O)cc2C1,BRD-A01295252,c1ccc2c(c1)CCCC2
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc1ccccc1,BRD-A01320529,c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1
CC(=O)O[C@@]1(CCC2C3C=C(Cl)C4=CC(=O)CC[C@]4(C)C3CC[C@]12C)C(C)=O,BRD-A01593789,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,BRD-A01636364,O=C(Nc1ccccc1)C1CCCCN1
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,BRD-A01787639,c1ccc(N2CCN(CCCOc3cccc4ccccc34)CC2)cc1
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC,BRD-A02006392,C1=CC(c2ccccc2)C=CN1
CC(=C)C1Cc2c(O1)ccc(C(O)=O)c2O,BRD-A02176148,c1ccc2c(c1)CCO2
CCC1(CCCCN(C)C1)c1cccc(O)c1,BRD-A02710418,c1ccc(C2CCCCNC2)cc1
CC(=O)O[C@@H]1CC2[C@](C)(CCC(=O)C2(C)C)C2CC[C@@]3(C)[C@@H](OC(=O)C=C3[C@]12C)c1ccoc1,BRD-A02713983,O=C1CCC2C(CCC3C4=CC(=O)OC(c5ccoc5)C4CCC32)C1
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,BRD-A02759312,c1ccc(CCOCC2CC2)cc1
CN1CCCCC1C(=O)Nc1c(C)cccc1C,BRD-A03216249,O=C(Nc1ccccc1)C1CCCCN1
OC(CNCCNC(=O)Nc1ccccc1)COc1ccccc1C#N,BRD-A03359064,O=C(NCCNCCCOc1ccccc1)Nc1ccccc1
COCCc1ccc(OCC(O)CNC(C)C)cc1,BRD-A03623303,c1ccccc1
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,BRD-A03816571,c1ccc(C2CCCCC2)cc1
CC(C)NCC(O)c1ccc(O)c(O)c1,BRD-A04322457,c1ccccc1
Oc1cc2C(CN(CC=C)CCc2c(Cl)c1O)c1ccccc1,BRD-A04438777,c1ccc(C2CNCCc3ccccc32)cc1
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,BRD-A04553218,c1ccc(Cc2ccccn2)cc1
CCOC(OCC)P(O)(=O)CCCNCc1ccc(Cl)c(Cl)c1,BRD-A04668240,c1ccccc1
CCCC(=O)Nc1ncnc2n(cnc12)C1OC2COP(O)(=O)OC2C1OC(=O)CCC,BRD-A04706586,O=[PH]1OCC2OC(n3cnc4cncnc43)CC2O1
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,BRD-A05186015,c1ccccc1
CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,BRD-A06352418,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1
O=C1NC(=O)c2c1c1c3ccccc3n3C4CCC(O4)n4c5ccccc5c2c4c13,BRD-A06352508,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1
CC[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,BRD-A06390036,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1
CCCC(=O)Nc1nc2n(cnc2c(=O)[nH]1)C1O[C@H]2COP(O)(=O)O[C@@H]2[C@@H]1OC(=O)CCC,BRD-A06726973,O=c1[nH]cnc2c1ncn2C1CC2O[PH](=O)OCC2O1
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)C2[C@H](O)C[C@@H]2[C@]1(C)C[C@H](OC(C)=O)\C2=C(/CCC=C(C)C)C(O)=O,BRD-A06935312,C=C1CCC2C1CCC1C3CCCCC3CCC21
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,BRD-A07207424,O=C1NCC(Cc2ccccc2)N1
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(c1)C(N)=O,BRD-A07440155,c1ccc(CCCNCCc2ccccc2)cc1
CC(C)NCC(O)c1cc(O)cc(O)c1,BRD-A07780951,c1ccccc1
O=C1CC(Oc2ccccc12)c1ccccc1,BRD-A07824748,O=C1CC(c2ccccc2)Oc2ccccc21
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCC=Cc1ccccc1,BRD-A07875874,O=C(OCC=Cc1ccccc1)C1=CNC=CC1c1ccccc1
CSc1ccc2Sc3ccccc3CC(N3CCN(C)CC3)c2c1,BRD-A07932845,c1ccc2c(c1)CC(N1CCNCC1)c1ccccc1S2
CCC(C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,BRD-A07952294,c1ccccc1
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,BRD-A08187463,O=C(CCc1ccccc1)NCC(=O)OCc1ccccc1
CO[C@H](C)C(O)(C(C)C)C(=O)OCC1=CCN2CC[C@H](O)[C@@H]12,BRD-A08709697,C1=CC2CCCN2C1
COC1=CC23CCCN2CCc2cc4OCOc4cc2C3C1O,BRD-A08877921,C1=CC23CCCN2CCc2cc4c(cc2C3C1)OCO4
COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C1CCCO1,BRD-A09056319,O=C(NCCCNc1ncc2ccccc2n1)C1CCCO1
CCC(C)(CN(C)C)OC(=O)c1ccccc1,BRD-A09062839,c1ccccc1
O=C1CC2OCC=C3CN4CC[C@@]56C4C[C@@H]3[C@@H]2C5N1c1ccccc61,BRD-A09094913,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46
CC(=O)O[C@@H]1CC(=O)OC(C)(C)C2CC(=O)[C@]3(C)C(CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)c3ccoc3)[C@@]12C,BRD-A09161221,O=C1CCC2C(CO1)CC(=O)C1C2CCC2C(c3ccoc3)OC(=O)C3OC321
CC(=O)O[C@]1(CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@]12C)C#C,BRD-A09349126,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,BRD-A09467419,O=C(OCCCCNCCc1ccccc1)c1ccccc1
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1,BRD-A09472452,O=C(NCC1CCCCN1)c1ccccc1
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,BRD-A09533288,c1ccc(CCCCNCCc2ccccc2)cc1
CN1C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1,BRD-A09539288,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2
Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,BRD-A09828896,c1ccc(C2CNCCc3ccccc32)cc1
CCNCC(O)c1cccc(O)c1,BRD-A09925278,c1ccccc1
CC(C)NCC(O)COc1cccc2ccccc12,BRD-A10070317,c1ccc2ccccc2c1
NC1(CCCCC1=O)c1ccccc1Cl,BRD-A10355991,O=C1CCCCC1c1ccccc1
CCN1CCC(CNC(=O)c2cc(ccc2OC)S(N)(=O)=O)C1,BRD-A10715913,O=C(NCC1CCNC1)c1ccccc1
CCC1(Cc2ccccc2O1)C1=NCCN1,BRD-A10739734,c1ccc2c(c1)CC(C1=NCCN1)O2
CCn1ccnc1CC1COc2ccccc2O1,BRD-A10903566,c1ccc2c(c1)OCC(Cc1ncc[nH]1)O2
CO[C@@H]1CC2N3CC(O)C2(C=C1)c1cc2OCOc2c(OC)c1C3,BRD-A10969569,C1=CC23CCN(Cc4cc5c(cc42)OCO5)C3CC1
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,BRD-A10977446,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2CCC(NC(C)=O)c3cc(=O)c(SC)ccc3-c2c1OC,BRD-A11605036,O=c1cccc2c(c1)CCCc1cc(OC3CCCCO3)ccc1-2
CN1CCC2(Cc3nc4ccccc4cc3CC2C1)c1cccc(O)c1,BRD-A11609859,c1ccc(C23CCNCC2Cc2cc4ccccc4nc2C3)cc1
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O,BRD-A11678676,O=C1OCC2C3=C(C(=O)c4occ1c42)C1CCC(=O)C1CC3
CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1,BRD-A11813248,c1ccc(CCNCCCOc2ccccc2)cc1
CN1C2CCC1CC(C2)NC(=O)c1nn(C)c2ccccc12,BRD-A12016240,O=C(NC1CC2CCC(C1)N2)c1n[nH]c2ccccc12
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1COc2ccccc2O1,BRD-A13188892,O=C(C1COc2ccccc2O1)N1CCN(c2ncc3ccccc3n2)CC1
Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)C(N2C1=O)C(O)=O)-c1c(F)cccc1Cl,BRD-A13650332,O=C(NC1C(=O)N2CCSC12)c1conc1-c1ccccc1
CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)=O,BRD-A13946108,C1=Cc2ccccc2C1=Cc1ccccc1
CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O,BRD-A14395271,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1
CN1C2CC(CC1C1OC21)OC(=O)C(CO)c1ccccc1,BRD-A14566392,O=C(Cc1ccccc1)OC1CC2NC(C1)C1OC21
Clc1ccc(cn1)C1=CCCC2CCC1N2,BRD-A14574269,C1=C(c2cccnc2)C2CCC(CC1)N2
COc1c(O)cc2C(=O)OC3C(O)C(O)C(CO)OC3c2c1O,BRD-A15034104,O=C1OC2CCCOC2c2ccccc21
CCCC(=O)Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2OP(O)(=O)OC[C@H]2[C@H]1OC(=O)CCC,BRD-A15070535,O=[PH]1OCC2CC(n3cnc4cncnc43)OC2O1
CN(CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(O)=O)cc1)c1ccccn1,BRD-A15415227,O=C(c1ccccc1)c1ccccc1NCCc1ccc(OCCNc2ccccn2)cc1
OC(CCCN1CCN(CC1)c1ncc(F)cn1)c1ccc(F)cc1,BRD-A15435692,c1ccc(CCCCN2CCN(c3ncccn3)CC2)cc1
CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,BRD-A15530910,c1ccc2[nH]ccc2c1
CCCCCC(O)\C=C\C=O,BRD-A15914070,
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,BRD-A16332958,c1ccc(Cc2ccccc2)cc1
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,BRD-A16665823,c1ccc(CCC(Cn2ccnc2)Sc2ccccc2)cc1
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,BRD-A16694057,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1,BRD-A17065207,O=C1C=CCC2CCCC2C=CCCCCO1
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,BRD-A17428743,c1csc(COc2ccc3[nH]ccc3c2)c1
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1,BRD-A17453586,O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1
CN1C[C@@]2(C=C)C3CC4OC[C@@H]3[C@@H]1[C@H]2[C@@]41C(=O)Nc2ccccc12,BRD-A17535965,O=C1Nc2ccccc2C12C1CC3C(CO1)C1NCC3C12
CC(C)Cc1ccc(cc1)C(C)C(O)=O,BRD-A17655518,c1ccccc1
CN1C(=O)CC(C1=O)c1ccccc1,BRD-A18043272,O=C1CC(c2ccccc2)C(=O)N1
CCOC(=O)C12CC1C(=NO)c1ccccc1O2,BRD-A18202423,N=C1c2ccccc2OC2CC12
Nc1ncnc2n(cc(I)c12)C1OC(CO)C(O)C1O,BRD-A18497530,c1ncc2ccn(C3CCCO3)c2n1
CN(C)CC(O)Cn1c2ccc(Br)cc2c2cc(Br)ccc12,BRD-A18579359,c1ccc2c(c1)[nH]c1ccccc12
C1CN=C(N1)C1COc2ccccc2O1,BRD-A18696154,c1ccc2c(c1)OCC(C1=NCCN1)O2
OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12,BRD-A18763547,c1ccc2c(c1)c1ccccc1n2CCCN1CCNCC1
CN1C2CCCC1CC(=O)C2,BRD-A19053259,O=C1CC2CCCC(C1)N2
CC(CN(C)C)CN1c2ccccc2CCc2ccccc12,BRD-A19195498,c1ccc2c(c1)CCc1ccccc1N2
Cc1nccn1CC1CCc2c(C1=O)c1ccccc1n2C,BRD-A19736161,O=C1c2c([nH]c3ccccc23)CCC1Cn1ccnc1
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,BRD-A20239487,c1ccccc1
CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O,BRD-A20348246,O=C1CCS(=O)(=O)C(c2ccccc2)N1
NC(CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(O)=O,BRD-A20968261,c1ccc(Oc2ccccc2)cc1
Oc1ccc2CC3N(CC4CC4)CCC45C(Oc1c24)c1oc2ccccc2c1CC35O,BRD-A21723284,c1cc2c3c(c1)OC1c4oc5ccccc5c4CC4C(C2)N(CC2CC2)CCC314
O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1,BRD-A21858158,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
CC(Cc1cccc(c1)C(F)(F)F)NCCOC(=O)c1ccccc1,BRD-A22305049,O=C(OCCNCCc1ccccc1)c1ccccc1
COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,BRD-A22380646,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,BRD-A22684332,O=c1ccc2ccccc2[nH]1
CC#CCOC(=O)c1c(C)nc2sc3CC(O)CCc3c2c1N,BRD-A22707317,c1cnc2sc3c(c2c1)CCCC3
CN1CCCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,BRD-A22769835,c1ccc(C(c2ccccc2)N2CCCNCC2)cc1
CCC1(O)CC2CN(C1)CCc1c([nH]c3ccccc13)C(C2)(C(=O)OC)c1cc2c(cc1OC)N(C)C1C22CCN3CC=CC(CC)(C23)C(C(=O)OC)C1(O)C(=O)OC,BRD-A22783572,C1=CC2CCC3Nc4ccc(C5CC6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4C34CCN(C1)C24
CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,BRD-A22844106,O=C(Nc1ccccn1)C1NS(=O)(=O)c2ccsc2C1=O
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)C1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,BRD-A23034328,O=C(NCC1CCCCO1)C1CCCN1
CN(C)CCC(c1ccccc1)c1ccccn1,BRD-A23072235,c1ccc(Cc2ccccn2)cc1
CC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,BRD-A23226398,c1ccc2c(c1)CCC1C2CCC2CCCC21
C(Oc1cccc2C=C(CN3CCOCC3)COc12)C1CNCCO1,BRD-A23683907,C1=C(CN2CCOCC2)COc2c1cccc2OCC1CNCCO1
CC(=O)OC1C2=C(C)C(CC(O)(C(OC(=O)c3ccccc3)C3C4(COC4CC(O)C3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)C(NC(=O)c1ccccc1)c1ccccc1,BRD-A23723433,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1
NCC(CS(O)(=O)=O)c1ccc(Cl)cc1,BRD-A24122750,c1ccccc1
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,BRD-A24191444,c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1
CC1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O,BRD-A24228527,O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,BRD-A24514565,O=c1oc2ccccc2cc1Cc1ccccc1
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,BRD-A24587114,c1ccccc1
COc1ccc(CC2N(C)CCc3cc(OC)c(OC)cc23)cc1OC,BRD-A24817035,c1ccc(CC2NCCc3ccccc32)cc1
CCC1(CCC(=O)NC1=O)c1ccc(N)cc1,BRD-A25234499,O=C1CCC(c2ccccc2)C(=O)N1
O=C1OC23C[C@@H](C=CC2=C1)N1CCCC[C@H]31,BRD-A25775766,O=C1C=C2C=CC3CC2(O1)C1CCCCN31
CC1(CN2CCC(CC2)n2c3ccccc3[nH]c2=O)OCc2ccccc2-n2cccc12,BRD-A26032986,O=c1[nH]c2ccccc2n1C1CCN(CC2OCc3ccccc3-n3cccc32)CC1
COc1ccc(CC(N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1,BRD-A26222320,O=C(CCc1ccccc1)NC1COC(n2cnc3cncnc32)C1
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,BRD-A26334849,O=C(CCc1ccccc1)c1ccccc1
NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12,BRD-A26384407,O=C1NC(c2ccccc2)c2ccccc21
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1,BRD-A26711594,O=C(OCCNCc1ccccc1)C1=CNC=CC1c1ccccc1
CC(C)NCC(O)COc1ccccc1-n1cccc1,BRD-A26845397,c1ccc(-n2cccc2)cc1
Oc1ccc(CC(C#N)c2ccc(O)cc2)cc1,BRD-A27143604,c1ccc(CCc2ccccc2)cc1
CC1CCN=C(N)S1,BRD-A28318179,C1=NCCCS1
C1CN=C(N1)C1CCCc2ccccc12,BRD-A28856712,c1ccc2c(c1)CCCC2C1=NCCN1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,BRD-A29260609,c1ccccc1
COC(=O)C1=C(C)NC(C)=C(C1C)C(=O)OCCSc1ccccc1,BRD-A29289453,O=C(OCCSc1ccccc1)C1=CNC=CC1
C[C@]12CCC3C(C=CC4=CC(=O)CC[C@]34C)C1CC[C@@]2(O)CCC(O)=O,BRD-A29322418,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,BRD-A29426959,c1ccc(Cc2ccccn2)cc1
Nc1nc2n(C3OC(CO)C(O)C3O)c(=O)n(CC=C)c2c(=O)[nH]1,BRD-A29437505,O=c1[nH]cnc2c1[nH]c(=O)n2C1CCCO1
CN1CC(c2ccccc2)c2cccc(N)c2C1,BRD-A29644307,c1ccc(C2CNCc3ccccc32)cc1
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,BRD-A29734509,c1ccc(Cc2ccccn2)cc1
O=C(NCCCN1CCCCCC1)C(C1CCCCC1)c1ccccc1,BRD-A30590053,O=C(NCCCN1CCCCCC1)C(c1ccccc1)C1CCCCC1
CC(=O)C(C#N)C(=O)Nc1cc(Br)ccc1Br,BRD-A30655177,c1ccccc1
CC(=O)OCC(=O)[C@@]1(O)[C@@H](CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,BRD-A30717181,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC,BRD-A30815329,C1=CC(c2ccccc2)C=CN1
COC1C(O)C(CO)OC1n1cnc2c(NC3CCCCC3)ncnc12,BRD-A31007383,c1nc(NC2CCCCC2)c2ncn(C3CCCO3)c2n1
CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1,BRD-A31159102,c1ccc(COc2ccccc2)cc1
COc1cc(Br)c(OC)c2CC(CN)c12,BRD-A31195449,c1ccc2c(c1)CC2
COc1ccccc1OCC(O)COC(N)=O,BRD-A31521121,c1ccccc1
Cn1cc(nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(c2)C(N)=O)cc1)C(F)(F)F,BRD-A31575449,c1ccc(OCCNCCCOc2ccc(-c3ncc[nH]3)cc2)cc1
OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1,BRD-A31800922,c1ccc(C(CCN2CCCC2)C2CCCCC2)cc1
CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(OC)C5C(O)(CC6OC)C(O)(C(OC)C23)C14,BRD-A32164164,O=C(OCC12CCCC34C5CC6CCC(C5C6)C(CC13)C4NC2)c1ccccc1N1C(=O)CCC1=O
CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1C2CCCCC2C[C@H]1C(O)=O,BRD-A32505112,O=C(CNCCCc1ccccc1)N1CCC2CCCCC21
CC(=O)OC1CN2CCC1CC2,BRD-A32673558,C1CN2CCC1CC2
COC(=O)C1=C(C)N(CC#C)C(C)=C(C1c1cccc(c1)-n1oo1)C(=O)CCO,BRD-A32949107,C1=CC(c2cccc(-n3oo3)c2)C=CN1
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,BRD-A33168282,c1ccccc1
COC(=O)Nc1nc2ccc(cc2[nH]1)S(=O)c1ccccc1,BRD-A33447119,O=S(c1ccccc1)c1ccc2nc[nH]c2c1
CN1CCCC(CC2c3ccccc3Sc3ccccc23)C1,BRD-A33711280,c1ccc2c(c1)Sc1ccccc1C2CC1CCCNC1
COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,BRD-A34255068,O=C1CC(c2cccc(OC3CCCC3)c2)CN1
CN1CCN(CC1)C(=O)OC1N(C(=O)c2nccnc12)c1ccc(Cl)cn1,BRD-A34309505,O=C(OC1c2nccnc2C(=O)N1c1ccccn1)N1CCNCC1
CC(C)(C)NCC(O)COc1cccc2[nH]c(=O)[nH]c12,BRD-A34706053,O=c1[nH]c2ccccc2[nH]1
CC1CC(CC(C)(C)C1)OC(=O)c1ccccc1O,BRD-A34751532,O=C(OC1CCCCC1)c1ccccc1
CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,BRD-A34788695,O=C1CC(=O)C2C(=O)C3C(=O)c4ccccc4CC3CC2C1
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)[C@H](O)[C@H](O)[C@H]1O,BRD-A34806832,O=c1ccc(C2CCC3C2CCC2C4CCC(OC5CCCCO5)C=C4CCC23)co1
Oc1cc(O)c2C(=O)CC(Oc2c1)c1ccc(O)c(O)c1,BRD-A35033682,O=C1CC(c2ccccc2)Oc2ccccc21
CCNC(=O)C1OC(C(O)C1O)n1cnc2c(N)ncnc12,BRD-A35338386,c1ncc2ncn(C3CCCO3)c2n1
COC(=O)C(CCCNC(N)=N)NC(=O)CCCc1c([nH]c2c(F)cc(F)cc12)-c1ccccc1,BRD-A35511923,c1ccc(-c2cc3ccccc3[nH]2)cc1
Clc1ccc2NC(=O)CSC(c3ccccc3Cl)c2c1,BRD-A35623999,O=C1CSC(c2ccccc2)c2ccccc2N1
CN1CCc2cccc-3c2C1Cc1ccc(O)c(O)c-31,BRD-A35931254,c1ccc2c(c1)CC1NCCc3cccc-2c31
CC12CCC3C(CCc4cc(OC(=O)c5ccccc5)ccc34)C1CCC2O,BRD-A36066264,O=C(Oc1ccc2c(c1)CCC1C2CCC2CCCC21)c1ccccc1
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,BRD-A36074203,c1ccc(CCc2ccccc2)cc1
O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c1ccccc1)c1ccccc1,BRD-A36217750,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BRD-A36267905,c1ccc(CCCNCCc2ccccc2)cc1
CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O,BRD-A36318220,O=C1NC(=S)NC1Cc1c[nH]c2ccccc12
OC(CCN1CCCCC1)(C1C[C@H]2C[C@@H]1C=C2)c1ccccc1,BRD-A36471396,C1=CC2CC1CC2C(CCN1CCCCC1)c1ccccc1
Clc1ccc(CC(=O)N2CCCCC2CN2CCCC2)cc1Cl,BRD-A37347161,O=C(Cc1ccccc1)N1CCCCC1CN1CCCC1
CC(C)[N+]1(C)[C@@H]2CC[C@@H]1C[C@H](C2)OC(=O)C(CO)c1ccccc1,BRD-A37432947,O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2
CC(C)(C)NCC(O)c1ccccc1Cl,BRD-A37441042,c1ccccc1
CC(CN(C(C)=O)c1c(I)cc(I)c(N)c1I)C(O)=O,BRD-A37492983,c1ccccc1
CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,BRD-A37704979,c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1
CN(C(CN1CCCC1)c1cccc(OCC(O)=O)c1)C(=O)Cc1ccc(Cl)c(Cl)c1,BRD-A37776212,O=C(Cc1ccccc1)NC(CN1CCCC1)c1ccccc1
CCC1(Cc2ccccc2O1)c1ncc[nH]1,BRD-A38747044,c1ccc2c(c1)CC(c1ncc[nH]1)O2
CC(C)C1[C@H]2[C@@H](CCN2C(=O)\C=C\CN2CCCCC2)N(C1=O)S(C)(=O)=O,BRD-A38898897,O=C1CC2C(CCN2C(=O)C=CCN2CCCCC2)N1
CC(C)C(N1C(=S)S\C(=C/c2ccc(Br)cc2)C1=O)C(O)=O,BRD-A38913120,O=C1NC(=S)SC1=Cc1ccccc1
NC(=O)OCC(O)COc1ccc(Cl)cc1,BRD-A39230911,c1ccccc1
